reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f38d7bc1-5d22-43c4-958f-309eae381f4c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,iklannya maksa dan menimbulkan emosi,1,1,3.77.26,2026-07-05 03:55:04,,,3.77.26
23749014-989f-475f-a330-e872a3310f45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus bangey apk ini tuh, bisa belanja apa aja dan dipermudah cuma kadang aneh suka tiba² kebuka apk shopee padahal ga buka apk sama sekali jd kaya spam gtu. tapii tetep suka sm apk ini kepake kepake bgt",5,0,,2026-07-05 03:52:23,,,
caaa307d-d622-4e88-af69-38ef922979cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,menurut saya ini aplikasi paling keren !,5,0,,2026-07-05 03:51:46,"Hi Kak Res,aries Res,aries makasih bintangnya. Kuy kepoin sosial media resmi Shopee biar Kakak tau update promo yang saat ini tersedia hehe. Jangan sungkan chat aku di dm IG @shopee_care ya kalo kamu ada pertanyaan atau kendala seputar Shopee. Terima kasih dan stay safe^NK",2026-03-17 04:18:41,
2f326310-4b94-44fc-b572-2f3792f72039,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa saya tidak bisa cod lg,3,0,,2026-07-05 03:50:46,"Hi kak Elly Siswati, maaf ya atas ketidaknyamanan yang kamu alami. Jangan khawatir ya, agar bisa aku bantu pengecekan lebih lanjut, boleh infoin Username dan Detail Kendala yang kamu alami ke DM X @ShopeeCare ya kak. Aku tunggu, stay safe ^VZ",2026-07-05 04:56:05,
dc37f1d6-2c43-4373-8ca2-9ddddbcaba75,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,iklannya jelek banget tanda x sekecil itu lagi main malah keganggu gara gara shoppe,1,0,,2026-07-05 03:49:46,,,
042e9977-01aa-4e92-9bfc-696658065e2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"agak kecewa belanja terakhir kemarin mana iklan nya banyak banget... hampir tiap apk pasti ada iklan shopeee belanja kemarin kan saya mesan travo , eh pas datang travo nya rusak , udah 4 hari baru saya complain eh gak bisa kata penjual nya , saya minta kembali kan uang , eh penjual nya gak mau , kemudian terjadi lah cekcok di chatan penjual, dia kirim kata nya lewat expedisi lion parcell, sampai sekarang pun gak ada datang itu paket nya, saya complain lagi eh malah saya yang di bilang penipu",2,0,3.76.25,2026-07-05 03:49:41,"Haii kak Redmi Jambi,
Maaf sudah bikin tidak nyaman terkait kendala yang kamu alami. Agar aku bisa bantu cek boleh infoin Username dan no pesanan kamu ke DM Social Media kita X / twitter : @shopeeID dan @shopeecare. Sehat selalu ^ON",2026-07-05 04:55:20,3.76.25
d935990a-4aae-4549-b6bc-cd421b082425,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat puas beli di shopee,5,0,,2026-07-05 03:49:15,"Hai Kak Rita Herawati, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^DF",2026-07-05 04:56:55,
240b4929-109f-47c3-91fe-5a2e9a8342bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"intinya, iklan nya mengganggu",3,0,3.77.25,2026-07-05 03:48:07,,,3.77.25
3b706182-388c-4ca9-9a4b-2a9b45694314,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sukak lopp,5,0,,2026-07-05 03:43:04,Hi kak makasih banget ya buat bintang 5 nya. Moga kamu makin nyaman menggunakan Shopee sbg aplikasi belanja kamu. Pantengin trs sosmed resmi Shopee dan aplikasinya ya biar selalu update info promo menarik dari Shopee. Jika ada pertanyaan atau kendala bisa DM IG shopee_id Have a nice day ^SG,2026-07-05 04:55:10,
c3057b17-42c0-46ff-a52d-64f181b98cce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat memuaskan,5,0,3.77.26,2026-07-05 03:42:17,"Haii kak andrarikaldi andra,
Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita Instagram : @shopee_id dan @shopeecare_id X / twitter : @shopeeID dan @shopeecare . Sehat selalu ^ON",2026-07-05 04:54:44,3.77.26
aaa1ff82-a1c9-4523-9164-f71fd731eeb6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,skrng ada admin 1rbu klo via virtual 🤦🤦🤦🤦🤦,1,0,3.49.41,2026-07-05 03:42:00,"Haii kak Alifah Zahra,
Maaf sudah bikin tidak nyaman terkait kendala yang kamu alami. Agar aku bisa bantu cek boleh infoin detail kendala kamu ke DM Social Media kita  X / twitter : @shopeeID dan @shopeecare . Sehat selalu ^ON",2026-07-05 04:54:13,3.49.41
298d9f49-5351-4c13-8f5d-5d40010b9e65,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,paket lama datang banyak drama,1,1,,2026-07-05 03:41:54,"Hi kak Old Deus, maaf ya atas ketidaknyamanan yang kamu alami. Jangan khawatir ya, agar bisa aku bantu pengecekan lebih lanjut, boleh infoin Username dan Detail Kendala yang kamu alami ke DM X @ShopeeCare ya kak. Aku tunggu, stay safe ^VZ",2026-07-05 04:56:51,
5765b8bf-9fb5-4d4f-bceb-dfea60c804ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya sdh download mau selesai trus hilang aneh bikin kesal,1,1,,2026-07-05 03:40:18,"Hai kak Mak Ulum, maaf ya untuk kendala yang kaka alami, terkait kendala kakak, agar aku bisa bantu cek lebih lanjut, kakak bisa chat detail kendala kakak ke DM Social Media kita @Shopee_id /@Shopeecare_id ya, Sehat selalu ^DF",2026-07-05 04:57:44,
11caca96-7b5d-425d-8367-c8f1c2c69cb9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lebih bagus lagi apk nya ukurannya 50mb aja jangan diatas 100mb,5,0,3.73.29,2026-07-05 03:40:08,"Haii kak Rusdiana diansepta, Terkait masukan kakak akan menjadi catatan dan evaluasi kedepannya agar menjadi lebih baik, Shopee akan terus berusaha meningkatkan pelayanan dan pengembangan agar pengguna lebih nyaman menggunakan shopee. Kalo ada kendala/pertanyaan bisa DM ke Sosmed  twitter @shopeeID dan @shopeecare. Sehat Selalu^ON",2026-07-05 05:12:09,3.73.29
62701fea-b4c8-410a-ba88-3ce44ad53238,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gila pengiriman sicepat,,lelet ny mintak ampun paket ku ga di kirim 2,,chat tim shopee,,ga bisa melayani kata ny,,hadew ga ada tanggung jawab ny",1,22,3.77.26,2026-07-05 03:38:47,"Hai kak Meri Marlinah, maaf buat kamu ga nyaman terkait kendala pesanan kamu. Agar aku bisa bantu yuk infoin ke aku Username dan Nomor pesanan kmu ke DM Social Media Twitter(X) @ShopeeID ya. Sehat selalu ^GS",2025-11-05 08:20:08,3.77.26
7c94cd27-75a9-472a-a165-a240080c7040,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"UI dan UX design aplikasinya jelek, maaf saya bukan app developer, saya hanya pengguna yang menilai seperti itu. Tiap kali saya buka shoope rasanya tuh terpaksa krn lihat design nya yg berantakan, interaksi aplikasinya ga efektif buat pengguna, udah males duluan sama fitur-fitur yg jelek dan ga efektif itu. Bintang 2 dulu, krn saya sudah nantikan perubahan dari dulu jaman alay ternyata sama aja. Saran: buat yg lebih efektif sama aesthetic ya. Terimakasih🙏",2,0,,2026-07-05 03:37:29,,,
8ca86175-f2bf-4274-9811-d79861d4e78a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa tidak bisa d buka malahan d update lagi,5,0,3.72.32,2026-07-05 03:37:18,"Hi kak Saebah Ebah, maaf ya atas ketidaknyamanan yang kamu alami. Jangan khawatir ya, agar bisa aku bantu pengecekan lebih lanjut, boleh infoin Username dan Detail Kendala yang kamu alami ke DM X @ShopeeCare ya kak. Aku tunggu, stay safe ^VZ",2026-07-05 04:57:39,3.72.32
96575dec-5615-4c33-966b-7192c039aaa6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"SAYA KURANG BINTANG NYA SATU. KARNA SAAT SAYA MAU MENGEMBALIKAN KACAMATA YG PENYOK DAN PECAH, MASIH DIPIKIR PIKIR/ATAU DITINJAU. PDAHAL SUDAH NYATA KACAMATA NYA PECAH. KOK NGAK PERCAYA SAMA PEMBELI..APA DIPIKIR SAYA MAU RUSAKKIN KACAMATA NYA TRUSS SAYA KEMBALIKAN GITU???? SHOPEE LBIH UTAMAKAN PENJUAL DARIPADA PEMBELI NYA!???😥",3,0,3.76.25,2026-07-05 03:35:09,"Hai kak, jgn khawatir ya. Terkait pesanan yg tidak sesuai, bisa mimin sarankan kamu untuk ajukan pengembalian. Untuk caranya kamu bisa cek di link beriku ya https://shp.ee/j76p8mp Agar mimin bisa bantu cek mohon hubungi shopee dgn berikan screenshot review ini melalui DM @Shopee_id ya. Moga membantu🙏 ^AH",2023-10-18 08:46:33,3.76.25
461c24b4-4396-4455-9dfb-37f78851eb9b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat membantu, hanyasaja aplikasi suka lemot",5,0,3.77.26,2026-07-05 03:33:04,"Hi Kak alih aldiansyah, Maaf ya buat kamu resah terkait kendala aplikasimu. Aku saranin Kakak bisa lakukan clear chace Akun Shopeemenu""Saya"">""Pengaturan Akun"">""Tentang"">""Hapus Cache"". Jika masih terkendala mohon hubungi dg memberikan ss review ini DM ke Social Media Ig: @shopee_id @shopeecare_id X/twitter: @shopeeID@shopeecare. Sehat selalu^ON",2026-07-05 05:11:28,3.77.26
d82584b6-ff93-42c6-bc73-642ff17cd07b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalau buka aplikasi suka muncul iklannya awalnya biasa aja tapi pas ngerjain sesuatu yang penting malah kepencet iklannya mana ada tombol silang palsu lagi.,1,0,,2026-07-05 03:32:41,,,
d6f2d132-60ce-4283-8766-d999ae3c7492,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makin lelet,1,0,,2026-07-05 03:26:45,,,
f16fc01b-1a26-47ab-8343-4ce33b133f6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gara gara konten ai, barang yang dijual suka berbeda dengan etalase gambar atau video yang tampil di beranda.",5,1,3.76.25,2026-07-05 03:26:31,"Hola kak, makasih yaa udah kasih bintang sama review buat Shopee. Tapi, bintangnya masih kurang satu tuh kak hihihi. Terus setia belanja di Shopee ya kak, biar ikut kebagian juga voucher dan promo belanja nya juga. Stay fit:) ^CD
",2023-01-21 08:19:01,3.76.25
fd4d0cd0-7fd0-4c06-8646-f69b2ac19dd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"IKLAN NYA TERLALU BANGETTT GASUKA, UDAH DIDOWNLOAD MASIHH AJA IKLANNN PROMOSIII, GANGGU BANGETT",1,0,,2026-07-05 03:26:12,,,
4e559b8c-82c7-4826-a608-4c3e446cad32,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pilihan tepat buat belanja kebutuhan apa pun,5,0,3.74.34,2026-07-05 03:25:06,"Hi kak Farel eka R.R, wah makasih ya untuk bintangnya, bisa bgt nih ditambahin bintangnya lg kalo kakak puas dgn layanan Shopee. Bila kakak ada kendala atau pertanyaan terkait shopee boleh chat ke kami DM Instagram @shopeecare_id. Have a good day^NT",2026-06-24 15:48:18,3.74.34
a8a01b73-366a-4726-baa9-b6c942673aef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik dan memuaskan,5,0,3.76.25,2026-07-05 03:24:29,"Haii kak Ruben Gultom,
Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita Instagram : @shopee_id dan @shopeecare_id X / twitter : @shopeeID dan @shopeecare . Sehat selalu ^ON",2026-07-05 04:57:11,3.76.25
be393bc3-1755-4289-8bae-548b741efc89,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"serba cepat, pelayanan good. sangat mempermudah ketika blanja online",5,0,3.77.25,2026-07-05 03:23:37,"Hai kak sopian malik, makasih ya buat bintang 5 dan buat feedbacknya. semoga kakak selalu setia belanja di shopee. tentunya shopee bakalan terus tingkatin pelayanan dan performa buat kamu dan para sobat shopee. Stay Safe ^VZ",2026-07-05 05:57:43,3.77.25
459366d8-01c1-4c37-bd87-5aab4d9210a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,𝘣𝘢𝘨𝘶𝘴 𝘣𝘢𝘨𝘦𝘵 𝘢𝘱𝘭𝘪𝘬𝘢𝘴𝘪 𝘯𝘺𝘢 𝘥𝘢𝘯 𝘣𝘢𝘯𝘺𝘢𝘬 𝘱𝘦𝘳𝘰𝘮𝘰 𝘯𝘺𝘢 𝘢𝘬𝘶 𝘴𝘦𝘯𝘦𝘯𝘨 𝘣𝘢𝘯𝘨𝘦𝘵,5,0,,2026-07-05 03:21:09,"Haii kak Kagame Honzuki,
Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita Instagram : @shopee_id dan @shopeecare_id X / twitter : @shopeeID dan @shopeecare . Sehat selalu ^ON",2026-07-05 04:56:55,
17ed70bc-5756-41ee-b6e4-99033292ff54,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,harga murah lebih terjangkau bagus,5,0,3.77.26,2026-07-05 03:19:56,Hi kak makasih banget ya buat bintang 5 nya. Moga kamu makin nyaman menggunakan Shopee sbg aplikasi belanja kamu. Pantengin trs sosmed resmi Shopee dan aplikasinya ya biar selalu update info promo menarik dari Shopee. Jika ada pertanyaan atau kendala bisa DM IG shopee_id Have a nice day ^SG,2026-07-05 05:00:53,3.77.26
58df0886-1978-4ae7-aa14-1b3585a33a63,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,skrg byk promo gratis ongkir dan berlangganan,5,0,3.76.25,2026-07-05 03:19:42,"Haii kak Tengku Winda,
Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita Instagram : @shopee_id dan @shopeecare_id X / twitter : @shopeeID dan @shopeecare . Sehat selalu ^ON",2026-07-05 04:56:38,3.76.25
4f1473cc-8d39-4106-95cf-54c41a9112e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😍😍😍,5,0,3.71.25,2026-07-05 03:19:02,Hi kak makasih banget ya buat bintang 5 nya. Moga kamu makin nyaman menggunakan Shopee sbg aplikasi belanja kamu. Pantengin trs sosmed resmi Shopee dan aplikasinya ya biar selalu update info promo menarik dari Shopee. Jika ada pertanyaan atau kendala bisa DM IG shopee_id Have a nice day ^SG,2026-07-05 04:58:50,3.71.25
1af42995-3087-440b-bdc7-c4f87a720fa5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bgus bgt , dan lengkap emang shope thebest",5,0,3.77.25,2026-07-05 03:15:04,Hi kak makasih banget ya buat bintang 5 nya. Moga kamu makin nyaman menggunakan Shopee sbg aplikasi belanja kamu. Pantengin trs sosmed resmi Shopee dan aplikasinya ya biar selalu update info promo menarik dari Shopee. Jika ada pertanyaan atau kendala bisa DM IG shopee_id Have a nice day ^SG,2026-07-05 05:02:05,3.77.25
81b3fa37-abf4-4354-a392-a10e1ee519bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,iklannya keterlaluan 🤬,1,1,3.68.37,2026-07-05 03:13:33,,,3.68.37
cb17a853-aa27-4bc6-ac26-2f829d801d56,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,produk lebih real.,5,0,3.77.25,2026-07-05 03:13:11,"Hi kak Abdul Haris 1 Cher, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh DM aku di instagram @shopee_id / @shopeecare_id ya kak. Have a nice day^AN",2026-07-05 05:00:32,3.77.25
95dbccb4-057e-400d-9e74-8e38d3598adc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gak Sukak Sama iklannya, ngeselinnn",1,0,3.77.26,2026-07-05 03:10:16,,,3.77.26
17036b47-7733-458f-8a54-0b3d10fc7107,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalo buat iklan jangan maksa lah gw lagi liat tiktok ke sekrol malah pindah alam,1,0,3.77.25,2026-07-05 03:09:06,,,3.77.25
cbbff52b-ad3b-40f9-a822-d603f856a28a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,3.77.26,2026-07-05 03:07:43,"Hi kak Boss Beruntung86, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh DM aku di instagram @shopee_id / @shopeecare_id ya kak. Have a nice day^AN",2026-07-05 04:59:06,3.77.26
8469a871-b9c7-457a-ad1a-cc84521ee34a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,3.76.25,2026-07-05 03:05:55,Hi kak makasih banget ya buat bintang 5 nya. Moga kamu makin nyaman menggunakan Shopee sbg aplikasi belanja kamu. Pantengin trs sosmed resmi Shopee dan aplikasinya ya biar selalu update info promo menarik dari Shopee. Jika ada pertanyaan atau kendala bisa DM IG shopee_id Have a nice day ^SG,2026-07-05 05:08:33,3.76.25
7ba0f48b-d853-4d3b-8668-7284878b1640,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masak aku udah lama belanja di shope daftar spinjam dan spaylater selalu ditolak,1,0,3.77.26,2026-07-05 03:05:17,"Hi kak Rofek Andrian, maaf ya udah bikin kamu kesal terkait kendala yang kamu alami. Agar aku bisa bantu yuk infoin ke aku detail kendala dan SS kendala kamu ke X / twitter : @ShopeeID atau @ShopeeCare ya, aku tunggu^AN",2026-07-05 05:03:41,3.77.26
e7015c61-63ce-4228-87d7-2e868c23fe0f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kaga bisa cod Shoppi nya,1,0,3.77.26,2026-07-05 03:04:06,"Hi kak, maaf ya buat kakak ga nyaman, terkait kendala yang Kakak alami saat ini Kakak bisa hubungi DM Social Media kita @Shopee_id/ @Shopeecare. ^SG",2026-07-05 05:07:56,3.77.26
69916c6b-f3ef-4be5-b3e8-5db211a6c8b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak memperhatikan kepentingan konsumen, lama2 konsumen malas belanja disini. penjual rata2 tidak punya stok barang sendiri. banyak APL lain lebih kompetitif.",2,0,3.77.26,2026-07-05 03:04:00,,,3.77.26
2b0e55cb-bcfc-487f-b03a-8c5a9e1a057e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku kasih bintang lima,5,0,3.77.26,2026-07-05 03:02:16,"Hi kak yulia dwi, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh DM aku di instagram @shopee_id / @shopeecare_id ya kak. Have a nice day^AN",2026-07-05 05:02:47,3.77.26
164f6afc-34b0-4b43-90bd-b4a64b2ff2d0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,belanja lebih praktis dan terjangkau,5,0,3.77.26,2026-07-05 03:01:42,"Hi kak Afifatul Lutfiah, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh DM aku di instagram @shopee_id / @shopeecare_id ya kak. Have a nice day^AN",2026-07-05 05:02:26,3.77.26
87420afe-4e28-4c1e-a7bb-a30bca750ab7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,,2026-07-05 03:01:40,Hi kak makasih banget ya buat bintang 5 nya. Moga kamu makin nyaman menggunakan Shopee sbg aplikasi belanja kamu. Pantengin trs sosmed resmi Shopee dan aplikasinya ya biar selalu update info promo menarik dari Shopee. Jika ada pertanyaan atau kendala bisa DM IG shopee_id Have a nice day ^SG,2026-07-05 05:36:11,
55278085-2226-4a70-a9e0-cdf7c3134d10,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aku gak suka iklan aplikasi ini, buat lag parah. mau scroll jdi gk enak, bru scroll 5 kli ada aja iklan nya mu heran. mana kepencet dikit langsung pindah aplikasi, jengekelin bgt. Kurangin gk iklannya. Shopee nih beda iklannya sama aplikasi lain, iklannya lama, baperan gk pencet bisa masuk aplikasi nya. beda sama iklan aplikasi lainn lohh bntr doang😭😭 pliss lah minnnnnnnn bukan aku aja yang mslh iklannya😭😭😭😭",1,0,3.32.20,2026-07-05 02:59:40,,,3.32.20
